dataset,n,colors,algorithm,mode,fairness_combination,epsilon,delta,weightA,weightB,alpha,beta,num_diff_constraints,num_ratio_constraints,num_coverage_constraints,dimensions,range_from,range_to,range_size,range_bucket,range_position,iterations_done,file_load_ms,build_time_ms,avg_query_time_ms,min_query_time_ms,max_query_time_ms,result,result_from,result_to,similarity,tle
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,2201,6200,4000,small,low,3,N/A,6.63,2259.03,2230.06,2314.93,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.9296,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9389,13388,4000,small,low,3,N/A,6.63,2260.01,2231.80,2315.61,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.6661,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,6582,10581,4000,small,low,3,N/A,6.63,2260.35,2232.45,2315.41,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.8603,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,7392,19391,12000,medium,low,3,N/A,6.63,2266.68,2238.70,2322.44,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.5734,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,6.63,2272.99,2246.75,2324.84,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9820,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,8613,20612,12000,medium,low,3,N/A,6.63,2266.69,2239.43,2320.08,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.6794,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,4110,24109,20000,large,low,3,N/A,6.63,2268.43,2240.00,2323.88,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6034,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,401,20400,20000,large,low,3,N/A,6.63,2265.90,2236.29,2322.73,"[389.0000,12653.0000]",389.0000,12653.0000,0.6640,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9694,29693,20000,large,low,3,N/A,6.63,2272.53,2240.03,2326.61,"[13211.0000,30682.0000]",13211.0000,30682.0000,0.8455,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,2201,6200,4000,small,low,3,N/A,6.73,488.70,483.51,491.69,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.9296,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9389,13388,4000,small,low,3,N/A,6.73,28809.29,28649.39,28934.29,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.6661,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,6582,10581,4000,small,low,3,N/A,6.73,2633.30,2614.64,2652.47,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.8603,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,7392,19391,12000,medium,low,3,N/A,6.73,154237.06,152679.32,155996.56,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.5734,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,6.73,210.07,207.37,211.62,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9820,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,8613,20612,12000,medium,low,3,N/A,6.73,135214.00,133690.96,136360.55,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.6794,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,4110,24109,20000,large,low,3,N/A,6.73,153599.01,153551.18,153673.23,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6034,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,401,20400,20000,large,low,3,N/A,6.73,99046.69,99031.84,99070.15,"[389.0000,12653.0000]",389.0000,12653.0000,0.6640,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9694,29693,20000,large,low,3,N/A,6.73,78570.55,77993.31,79508.33,"[13211.0000,30682.0000]",13211.0000,30682.0000,0.8455,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,2201,6200,4000,small,low,3,N/A,592.47,9.40,9.37,9.42,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.9296,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9389,13388,4000,small,low,3,N/A,592.47,56.78,56.67,56.89,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.6661,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,6582,10581,4000,small,low,3,N/A,592.47,19.62,19.58,19.67,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.8603,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,7392,19391,12000,medium,low,3,N/A,592.47,62.61,62.60,62.63,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.5734,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,592.47,19.25,19.23,19.28,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9820,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,8613,20612,12000,medium,low,3,N/A,592.47,62.43,62.41,62.45,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.6794,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,4110,24109,20000,large,low,3,N/A,592.47,62.44,62.31,62.67,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6034,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,401,20400,20000,large,low,3,N/A,592.47,40.14,40.03,40.34,"[389.0000,12653.0000]",389.0000,12653.0000,0.6640,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9694,29693,20000,large,low,3,N/A,592.47,67.42,67.31,67.62,"[13211.0000,30682.0000]",13211.0000,30682.0000,0.8455,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,2201,6200,4000,small,low,3,N/A,7.93,2.84,2.83,2.86,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.9296,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9389,13388,4000,small,low,3,N/A,7.93,8.97,8.96,9.00,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.6661,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,6582,10581,4000,small,low,3,N/A,7.93,2.47,2.45,2.49,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.8603,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,7392,19391,12000,medium,low,3,N/A,7.93,10.78,10.71,10.89,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.5734,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,7.93,3.42,3.41,3.44,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9820,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,8613,20612,12000,medium,low,3,N/A,7.93,10.67,10.66,10.68,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.6794,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,4110,24109,20000,large,low,3,N/A,7.93,10.78,10.68,10.93,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6034,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,401,20400,20000,large,low,3,N/A,7.93,5.79,5.77,5.80,"[389.0000,12653.0000]",389.0000,12653.0000,0.6640,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9694,29693,20000,large,low,3,N/A,7.93,11.36,11.35,11.38,"[13211.0000,30682.0000]",13211.0000,30682.0000,0.8455,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,2201,6200,4000,small,low,3,N/A,7.15,237.07,232.55,241.02,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.9296,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9389,13388,4000,small,low,3,N/A,7.15,2931.62,2918.47,2940.42,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.6661,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,6582,10581,4000,small,low,3,N/A,7.15,754.98,751.75,757.53,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.8603,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,7392,19391,12000,medium,low,3,N/A,7.15,3740.40,3725.27,3751.68,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.5734,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,7.15,763.97,763.23,764.88,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9820,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,8613,20612,12000,medium,low,3,N/A,7.15,3719.17,3705.70,3729.53,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.6794,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,4110,24109,20000,large,low,3,N/A,7.15,3976.91,3955.19,3989.54,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6034,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,401,20400,20000,large,low,3,N/A,7.15,1876.74,1863.97,1883.39,"[389.0000,12653.0000]",389.0000,12653.0000,0.6640,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9694,29693,20000,large,low,3,N/A,7.15,3992.37,3973.89,4001.95,"[13211.0000,30682.0000]",13211.0000,30682.0000,0.8455,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,2201,6200,4000,small,low,3,N/A,12.75,2.92,2.90,2.94,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.9296,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9389,13388,4000,small,low,3,N/A,12.75,11.71,11.69,11.73,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.6661,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,6582,10581,4000,small,low,3,N/A,12.75,4.29,4.29,4.30,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.8603,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,7392,19391,12000,medium,low,3,N/A,12.75,15.23,15.20,15.26,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.5734,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,12.75,7.26,7.22,7.33,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9820,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,8613,20612,12000,medium,low,3,N/A,12.75,14.51,14.50,14.52,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.6794,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,4110,24109,20000,large,low,3,N/A,12.75,14.92,14.90,14.96,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6034,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,401,20400,20000,large,low,3,N/A,12.75,7.74,7.74,7.76,"[389.0000,12653.0000]",389.0000,12653.0000,0.6640,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.2,0.8,2,0,0,2,9694,29693,20000,large,low,3,N/A,12.75,14.81,14.77,14.85,"[13211.0000,30682.0000]",13211.0000,30682.0000,0.8455,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,2201,6200,4000,small,low,3,N/A,6.72,2250.82,2230.49,2266.54,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.8838,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9389,13388,4000,small,low,3,N/A,6.72,2231.34,2230.14,2233.51,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7263,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,6582,10581,4000,small,low,3,N/A,6.72,2232.05,2229.91,2234.66,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.7549,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,7392,19391,12000,medium,low,3,N/A,6.72,2238.93,2235.65,2242.34,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.6419,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,6.72,2244.96,2243.84,2246.87,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9692,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,8613,20612,12000,medium,low,3,N/A,6.72,2244.04,2238.27,2255.32,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.7382,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,4110,24109,20000,large,low,3,N/A,6.72,2240.89,2239.77,2241.72,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6611,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,401,20400,20000,large,low,3,N/A,6.72,2248.93,2237.61,2263.86,"[389.0000,12653.0000]",389.0000,12653.0000,0.7248,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9694,29693,20000,large,low,3,N/A,6.72,2251.25,2238.37,2275.48,"[13219.0000,29412.0000]",13219.0000,29412.0000,0.8764,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,2201,6200,4000,small,low,3,N/A,6.59,602.93,600.37,604.26,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.8838,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9389,13388,4000,small,low,3,N/A,6.59,6776.85,6752.37,6812.34,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7263,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,6582,10581,4000,small,low,3,N/A,6.59,4424.65,4412.28,4436.67,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.7549,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,7392,19391,12000,medium,low,3,N/A,6.59,123156.35,122685.71,123484.54,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.6419,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,6.59,291.54,288.50,293.45,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9692,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,8613,20612,12000,medium,low,3,N/A,6.59,65095.71,64637.57,65654.83,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.7382,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,4110,24109,20000,large,low,3,N/A,6.59,158187.81,158091.67,158377.85,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6611,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,401,20400,20000,large,low,3,N/A,6.59,62631.55,62519.72,62748.79,"[389.0000,12653.0000]",389.0000,12653.0000,0.7248,NO
40000_5,40000,5,bfs,fair,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9694,29693,20000,large,low,3,N/A,6.59,31689.70,31557.99,31944.54,"[13219.0000,29412.0000]",13219.0000,29412.0000,0.8764,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,2201,6200,4000,small,low,3,N/A,595.78,12.48,12.46,12.50,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.8838,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9389,13388,4000,small,low,3,N/A,595.78,25.89,25.83,25.98,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7263,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,6582,10581,4000,small,low,3,N/A,595.78,22.56,22.49,22.64,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.7549,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,7392,19391,12000,medium,low,3,N/A,595.78,62.81,62.66,63.03,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.6419,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,595.78,20.47,20.46,20.48,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9692,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,8613,20612,12000,medium,low,3,N/A,595.78,62.38,62.24,62.52,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.7382,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,4110,24109,20000,large,low,3,N/A,595.78,65.47,65.33,65.64,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6611,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,401,20400,20000,large,low,3,N/A,595.78,40.12,40.05,40.22,"[389.0000,12653.0000]",389.0000,12653.0000,0.7248,NO
40000_5,40000,5,trees,range_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9694,29693,20000,large,low,3,N/A,595.78,68.06,67.99,68.13,"[13219.0000,29412.0000]",13219.0000,29412.0000,0.8764,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,2201,6200,4000,small,low,3,N/A,8.03,3.43,3.42,3.44,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.8838,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9389,13388,4000,small,low,3,N/A,8.03,4.47,4.46,4.49,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7263,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,6582,10581,4000,small,low,3,N/A,8.03,2.95,2.93,2.97,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.7549,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,7392,19391,12000,medium,low,3,N/A,8.03,10.76,10.72,10.83,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.6419,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,8.03,3.77,3.76,3.79,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9692,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,8613,20612,12000,medium,low,3,N/A,8.03,10.68,10.66,10.69,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.7382,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,4110,24109,20000,large,low,3,N/A,8.03,11.72,11.66,11.80,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6611,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,401,20400,20000,large,low,3,N/A,8.03,5.90,5.78,6.10,"[389.0000,12653.0000]",389.0000,12653.0000,0.7248,NO
40000_5,40000,5,trees,kd_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9694,29693,20000,large,low,3,N/A,8.03,11.60,11.54,11.68,"[13219.0000,29412.0000]",13219.0000,29412.0000,0.8764,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,2201,6200,4000,small,low,3,N/A,6.92,372.77,371.49,374.66,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.8838,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9389,13388,4000,small,low,3,N/A,6.92,1687.53,1685.65,1689.51,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7263,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,6582,10581,4000,small,low,3,N/A,6.92,986.73,984.67,989.40,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.7549,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,7392,19391,12000,medium,low,3,N/A,6.92,3741.19,3737.97,3747.15,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.6419,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,6.92,898.76,897.39,900.10,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9692,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,8613,20612,12000,medium,low,3,N/A,6.92,3719.11,3713.16,3728.09,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.7382,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,4110,24109,20000,large,low,3,N/A,6.92,4072.35,4063.20,4080.37,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6611,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,401,20400,20000,large,low,3,N/A,6.92,1880.04,1876.29,1882.63,"[389.0000,12653.0000]",389.0000,12653.0000,0.7248,NO
40000_5,40000,5,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9694,29693,20000,large,low,3,N/A,6.92,3992.23,3985.28,4005.54,"[13219.0000,29412.0000]",13219.0000,29412.0000,0.8764,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,2201,6200,4000,small,low,3,N/A,12.87,4.08,4.06,4.10,"[2279.0000,7372.0000]",2279.0000,7372.0000,0.8838,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9389,13388,4000,small,low,3,N/A,12.87,6.81,6.80,6.82,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7263,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,6582,10581,4000,small,low,3,N/A,12.87,5.10,5.09,5.11,"[3507.0000,10753.0000]",3507.0000,10753.0000,0.7549,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,7392,19391,12000,medium,low,3,N/A,12.87,15.24,15.21,15.26,"[13174.0000,19391.0000]",13174.0000,19391.0000,0.6419,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,22731,34730,12000,medium,mid,3,N/A,12.87,8.12,8.06,8.23,"[22789.0000,35591.0000]",22789.0000,35591.0000,0.9692,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,8613,20612,12000,medium,low,3,N/A,12.87,14.52,14.50,14.56,"[13062.0000,20632.0000]",13062.0000,20632.0000,0.7382,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,4110,24109,20000,large,low,3,N/A,12.87,16.83,16.79,16.87,"[13011.0000,24981.0000]",13011.0000,24981.0000,0.6611,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,401,20400,20000,large,low,3,N/A,12.87,7.72,7.71,7.74,"[389.0000,12653.0000]",389.0000,12653.0000,0.7248,NO
40000_5,40000,5,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.4,0.6,2,0,0,2,9694,29693,20000,large,low,3,N/A,12.87,14.97,14.95,14.99,"[13219.0000,29412.0000]",13219.0000,29412.0000,0.8764,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.6,0.4,2,0,0,2,2201,6200,4000,small,low,3,N/A,6.93,2233.30,2231.09,2234.43,"[2743.0000,5674.0000]",2743.0000,5674.0000,0.8728,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.6,0.4,2,0,0,2,9389,13388,4000,small,low,3,N/A,6.93,2231.00,2229.81,2233.24,"[9382.0000,11848.0000]",9382.0000,11848.0000,0.7986,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.6,0.4,2,0,0,2,6582,10581,4000,small,low,3,N/A,6.93,2239.00,2233.63,2244.72,"[8113.0000,10751.0000]",8113.0000,10751.0000,0.7756,NO
