dataset,n,colors,algorithm,mode,fairness_combination,epsilon,delta,weightA,weightB,alpha,beta,num_diff_constraints,num_ratio_constraints,num_coverage_constraints,dimensions,range_from,range_to,range_size,range_bucket,range_position,iterations_done,file_load_ms,build_time_ms,avg_query_time_ms,min_query_time_ms,max_query_time_ms,result,result_from,result_to,similarity,tle
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,11.95,1822.60,1802.18,1854.64,"[865.0000,2140.0000]",865.0000,2140.0000,0.4837,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,11.95,1819.15,1809.41,1829.08,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9241,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,11.95,1822.04,1805.84,1836.90,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9542,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,11.95,1838.32,1804.28,1868.84,"[24786.0000,36231.0000]",24786.0000,36231.0000,0.9764,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,11.95,1816.85,1802.50,1826.51,"[16765.0000,28417.0000]",16765.0000,28417.0000,0.9853,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,11.95,1817.51,1803.92,1824.68,"[4260.0000,9767.0000]",4260.0000,9767.0000,0.4989,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,11.95,1814.94,1805.19,1833.81,"[16026.0000,34026.0000]",16026.0000,34026.0000,0.9474,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,11.95,1808.93,1804.97,1812.45,"[16027.0000,34011.0000]",16027.0000,34011.0000,0.9406,NO
40000_5,40000,5,brute,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,11.95,1804.92,1802.97,1807.82,"[13209.0000,24954.0000]",13209.0000,24954.0000,0.7400,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,15.21,8098.27,7963.14,8360.99,"[865.0000,2140.0000]",865.0000,2140.0000,0.4837,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,15.21,131.45,129.59,134.55,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9241,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,15.21,73.59,65.86,78.51,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9542,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,15.21,101.85,100.48,103.62,"[24786.0000,36231.0000]",24786.0000,36231.0000,0.9764,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,15.21,34.46,34.31,34.64,"[16765.0000,28417.0000]",16765.0000,28417.0000,0.9853,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,15.21,218585.58,194717.73,261246.89,"[4260.0000,9767.0000]",4260.0000,9767.0000,0.4989,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,15.21,3297.85,3047.22,3793.16,"[16026.0000,34026.0000]",16026.0000,34026.0000,0.9474,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,15.21,4861.49,4537.08,5492.47,"[16027.0000,34011.0000]",16027.0000,34011.0000,0.9406,NO
40000_5,40000,5,bfs,fair,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,15.21,155239.54,140914.18,167071.71,"[13209.0000,24954.0000]",13209.0000,24954.0000,0.7400,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,502.19,1.56,1.55,1.57,"[865.0000,2140.0000]",865.0000,2140.0000,0.4837,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,502.19,3.46,3.44,3.48,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9241,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,502.19,3.19,3.17,3.21,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9542,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,502.19,1.34,1.33,1.36,"[24786.0000,36231.0000]",24786.0000,36231.0000,0.9764,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,502.19,0.81,0.80,0.81,"[16765.0000,28417.0000]",16765.0000,28417.0000,0.9853,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,502.19,6.24,6.22,6.25,"[4260.0000,9767.0000]",4260.0000,9767.0000,0.4989,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,502.19,3.19,3.17,3.23,"[16026.0000,34026.0000]",16026.0000,34026.0000,0.9474,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,502.19,2.90,2.88,2.92,"[16027.0000,34011.0000]",16027.0000,34011.0000,0.9406,NO
40000_5,40000,5,trees,range_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,502.19,6.40,6.36,6.42,"[13209.0000,24954.0000]",13209.0000,24954.0000,0.7400,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,12.88,1.41,1.40,1.42,"[865.0000,2140.0000]",865.0000,2140.0000,0.4837,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,12.88,2.49,2.47,2.50,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9241,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,12.88,2.37,2.37,2.38,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9542,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,12.88,0.88,0.88,0.89,"[24786.0000,36231.0000]",24786.0000,36231.0000,0.9764,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,12.88,0.61,0.60,0.62,"[16765.0000,28417.0000]",16765.0000,28417.0000,0.9853,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,12.88,4.75,4.75,4.75,"[4260.0000,9767.0000]",4260.0000,9767.0000,0.4989,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,12.88,1.73,1.72,1.74,"[16026.0000,34026.0000]",16026.0000,34026.0000,0.9474,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,12.88,1.67,1.65,1.69,"[16027.0000,34011.0000]",16027.0000,34011.0000,0.9406,NO
40000_5,40000,5,trees,kd_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,12.88,4.96,4.95,4.97,"[13209.0000,24954.0000]",13209.0000,24954.0000,0.7400,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,11.64,17.18,17.10,17.23,"[865.0000,2140.0000]",865.0000,2140.0000,0.4837,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,11.64,76.95,76.73,77.31,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9241,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,11.64,74.37,74.10,74.74,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9542,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,11.64,34.40,34.33,34.45,"[24786.0000,36231.0000]",24786.0000,36231.0000,0.9764,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,11.64,15.55,15.46,15.65,"[16765.0000,28417.0000]",16765.0000,28417.0000,0.9853,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,11.64,121.37,120.66,122.63,"[4260.0000,9767.0000]",4260.0000,9767.0000,0.4989,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,11.64,71.55,71.26,72.00,"[16026.0000,34026.0000]",16026.0000,34026.0000,0.9474,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,11.64,61.53,61.26,61.86,"[16027.0000,34011.0000]",16027.0000,34011.0000,0.9406,NO
40000_5,40000,5,trees,rtree_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,11.64,133.24,132.82,133.76,"[13209.0000,24954.0000]",13209.0000,24954.0000,0.7400,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,17.19,1.77,1.75,1.79,"[865.0000,2140.0000]",865.0000,2140.0000,0.4837,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,17.19,3.61,3.58,3.66,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9241,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,17.19,3.41,3.38,3.46,"[27250.0000,31038.0000]",27250.0000,31038.0000,0.9542,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,17.19,1.34,1.33,1.36,"[24786.0000,36231.0000]",24786.0000,36231.0000,0.9764,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,17.19,0.95,0.94,0.97,"[16765.0000,28417.0000]",16765.0000,28417.0000,0.9853,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,17.19,6.26,6.23,6.32,"[4260.0000,9767.0000]",4260.0000,9767.0000,0.4989,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,17.19,2.72,2.70,2.77,"[16026.0000,34026.0000]",16026.0000,34026.0000,0.9474,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,17.19,2.56,2.54,2.58,"[16027.0000,34011.0000]",16027.0000,34011.0000,0.9406,NO
40000_5,40000,5,trees,rstar_opt,D,0.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,17.19,6.56,6.54,6.60,"[13209.0000,24954.0000]",13209.0000,24954.0000,0.7400,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,13.51,1885.98,1865.58,1918.09,"[708.0000,2083.0000]",708.0000,2083.0000,0.5119,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,13.51,1889.78,1869.35,1918.09,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9269,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,13.51,1880.68,1871.50,1895.08,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9569,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,13.51,1895.21,1874.41,1924.36,"[24785.0000,36338.0000]",24785.0000,36338.0000,0.9811,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,13.51,1882.84,1871.97,1895.59,"[16638.0000,28593.0000]",16638.0000,28593.0000,0.9982,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,13.51,1877.09,1873.95,1879.26,"[766.0000,12280.0000]",766.0000,12280.0000,0.5852,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,13.51,1877.57,1865.79,1898.80,"[15936.0000,34054.0000]",15936.0000,34054.0000,0.9507,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,13.51,1871.13,1865.54,1880.51,"[16027.0000,33885.0000]",16027.0000,33885.0000,0.9434,NO
40000_5,40000,5,brute,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,13.51,1874.12,1866.03,1888.83,"[13206.0000,25046.0000]",13206.0000,25046.0000,0.7438,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,12.23,7361.95,7234.81,7559.74,"[708.0000,2083.0000]",708.0000,2083.0000,0.5119,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,12.23,113.13,109.71,118.83,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9269,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,12.23,68.81,63.36,75.35,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9569,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,12.23,60.92,60.72,61.06,"[24785.0000,36338.0000]",24785.0000,36338.0000,0.9811,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,12.23,0.51,0.51,0.51,"[16638.0000,28593.0000]",16638.0000,28593.0000,0.9982,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,12.23,147968.99,137921.66,157938.37,"[766.0000,12280.0000]",766.0000,12280.0000,0.5852,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,12.23,2584.93,2550.68,2648.03,"[15936.0000,34054.0000]",15936.0000,34054.0000,0.9507,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,12.23,3966.30,3951.15,3983.29,"[16027.0000,33885.0000]",16027.0000,33885.0000,0.9434,NO
40000_5,40000,5,bfs,fair,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,12.23,138596.74,137133.88,139559.68,"[13206.0000,25046.0000]",13206.0000,25046.0000,0.7438,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,503.27,4.18,4.15,4.21,"[708.0000,2083.0000]",708.0000,2083.0000,0.5119,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,503.27,4.23,4.09,4.42,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9269,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,503.27,4.37,4.20,4.52,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9569,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,503.27,3.99,3.90,4.11,"[24785.0000,36338.0000]",24785.0000,36338.0000,0.9811,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,503.27,2.22,2.19,2.27,"[16638.0000,28593.0000]",16638.0000,28593.0000,0.9982,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,503.27,17.03,16.68,17.43,"[766.0000,12280.0000]",766.0000,12280.0000,0.5852,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,503.27,12.24,11.90,12.63,"[15936.0000,34054.0000]",15936.0000,34054.0000,0.9507,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,503.27,10.95,10.84,11.05,"[16027.0000,33885.0000]",16027.0000,33885.0000,0.9434,NO
40000_5,40000,5,trees,range_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,503.27,18.93,18.69,19.09,"[13206.0000,25046.0000]",13206.0000,25046.0000,0.7438,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,18.60,2.79,2.07,4.23,"[708.0000,2083.0000]",708.0000,2083.0000,0.5119,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,18.60,1.98,1.37,2.84,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9269,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,18.60,1.92,1.41,2.94,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9569,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,18.60,1.33,0.98,2.01,"[24785.0000,36338.0000]",24785.0000,36338.0000,0.9811,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,18.60,1.00,0.74,1.49,"[16638.0000,28593.0000]",16638.0000,28593.0000,0.9982,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,18.60,7.51,5.83,10.79,"[766.0000,12280.0000]",766.0000,12280.0000,0.5852,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,18.60,2.18,2.17,2.19,"[15936.0000,34054.0000]",15936.0000,34054.0000,0.9507,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,18.60,2.20,2.18,2.22,"[16027.0000,33885.0000]",16027.0000,33885.0000,0.9434,NO
40000_5,40000,5,trees,kd_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,18.60,6.77,6.77,6.77,"[13206.0000,25046.0000]",13206.0000,25046.0000,0.7438,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,14.73,116.24,115.22,117.45,"[708.0000,2083.0000]",708.0000,2083.0000,0.5119,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,14.73,195.74,195.12,196.30,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9269,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,14.73,215.33,214.65,216.59,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9569,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,14.73,185.97,182.56,187.92,"[24785.0000,36338.0000]",24785.0000,36338.0000,0.9811,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,14.73,70.68,69.57,72.22,"[16638.0000,28593.0000]",16638.0000,28593.0000,0.9982,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,14.73,796.97,792.27,799.68,"[766.0000,12280.0000]",766.0000,12280.0000,0.5852,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,14.73,449.96,448.88,450.66,"[15936.0000,34054.0000]",15936.0000,34054.0000,0.9507,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,14.73,415.92,415.26,416.55,"[16027.0000,33885.0000]",16027.0000,33885.0000,0.9434,NO
40000_5,40000,5,trees,rtree_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,14.73,931.52,930.10,932.58,"[13206.0000,25046.0000]",13206.0000,25046.0000,0.7438,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,20.00,2.67,2.61,2.77,"[708.0000,2083.0000]",708.0000,2083.0000,0.5119,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,20.00,2.04,2.03,2.05,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9269,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,20.00,2.11,2.10,2.13,"[27256.0000,31053.0000]",27256.0000,31053.0000,0.9569,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,20.00,1.89,1.88,1.90,"[24785.0000,36338.0000]",24785.0000,36338.0000,0.9811,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,16602,28601,12000,medium,mid,3,N/A,20.00,1.97,1.96,1.97,"[16638.0000,28593.0000]",16638.0000,28593.0000,0.9982,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5401,17400,12000,medium,low,3,N/A,20.00,8.08,8.02,8.13,"[766.0000,12280.0000]",766.0000,12280.0000,0.5852,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,14546,34545,20000,large,mid,3,N/A,20.00,3.88,3.86,3.89,"[15936.0000,34054.0000]",15936.0000,34054.0000,0.9507,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,13892,33891,20000,large,mid,3,N/A,20.00,3.73,3.73,3.74,"[16027.0000,33885.0000]",16027.0000,33885.0000,0.9434,NO
40000_5,40000,5,trees,rstar_opt,D,2.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,5475,25474,20000,large,low,3,N/A,20.00,10.21,10.18,10.24,"[13206.0000,25046.0000]",13206.0000,25046.0000,0.7438,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,580,4579,4000,small,low,3,N/A,13.29,2053.94,2050.56,2060.04,"[807.0000,8118.0000]",807.0000,8118.0000,0.6671,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27440,31439,4000,small,high,3,N/A,13.29,2065.86,2060.29,2074.95,"[27477.0000,31032.0000]",27477.0000,31032.0000,0.9412,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,27323,31322,4000,small,high,3,N/A,13.29,2065.00,2063.47,2067.23,"[27330.0000,31090.0000]",27330.0000,31090.0000,0.9692,NO
40000_5,40000,5,brute,fair,D,10.0,0.0,1.0,1.0,0.5,0.5,2,0,0,2,24443,36442,12000,medium,mid,3,N/A,13.29,2071.54,2066.60,2077.51,"[24698.0000,36364.0000]",24698.0000,36364.0000,0.9859,NO
