dataset,n,colors,algorithm,mode,fairness_combination,epsilon,delta,weightA,weightB,alpha,beta,num_diff_constraints,num_ratio_constraints,num_coverage_constraints,dimensions,range_from,range_to,range_size,range_bucket,range_position,iterations_done,file_load_ms,build_time_ms,avg_query_time_ms,min_query_time_ms,max_query_time_ms,result,result_from,result_to,similarity,tle
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,4.96,144.96,144.89,145.07,"[1779111503.4697,1779111608.9395]",1779111503.4697,1779111608.9395,0.6604,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,4.96,236.79,235.61,238.78,"[1779111635.9395,1779111856.1139]",1779111635.9395,1779111856.1139,0.8761,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,4.96,132.46,132.20,132.86,"[1779111158.6067,1779111338.9367]",1779111158.6067,1779111338.9367,0.6662,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,4.96,38.17,37.99,38.47,"[1779111676.9712,1779112239.0000]",1779111676.9712,1779112239.0000,0.9776,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,4.96,58.22,58.03,58.32,"[1779111123.2159,1779111343.9367]",1779111123.2159,1779111343.9367,0.7344,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,9.39,8.04,7.99,8.06,"[1779112044.3972,1779112111.9927]",1779112044.3972,1779112111.9927,0.8633,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,9.39,5.65,5.63,5.67,"[1779111643.3302,1779111739.3939]",1779111643.3302,1779111739.3939,0.9453,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,9.39,3.30,3.29,3.30,"[1779111157.5598,1779111221.0606]",1779111157.5598,1779111221.0606,0.8359,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,9.39,4.09,4.08,4.10,"[1779111635.9395,1779111856.1139]",1779111635.9395,1779111856.1139,0.8761,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,9.39,11.01,10.99,11.02,"[1779111503.4697,1779111608.9395]",1779111503.4697,1779111608.9395,0.6604,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,9.39,3.29,3.28,3.29,"[1779111635.9395,1779111856.1139]",1779111635.9395,1779111856.1139,0.8761,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,9.39,10.88,10.87,10.89,"[1779111158.6067,1779111338.9367]",1779111158.6067,1779111338.9367,0.6662,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,9.39,1.80,1.79,1.80,"[1779111676.9712,1779112239.0000]",1779111676.9712,1779112239.0000,0.9776,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,D,10.0,0.0,1.0,1.0,0.8,0.2,2,0,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,9.39,9.17,9.16,9.18,"[1779111123.2159,1779111343.9367]",1779111123.2159,1779111343.9367,0.7344,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,6.61,2153.24,2151.89,2154.73,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,6.61,2175.77,2174.38,2177.07,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,6.61,2122.75,2121.21,2124.37,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,6.61,2197.70,2196.11,2199.18,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,6.61,2192.04,2190.62,2193.52,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,6.61,2197.35,2195.88,2199.03,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,6.61,2204.87,2204.02,2205.71,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,6.61,2205.02,2203.68,2206.65,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,6.61,2200.05,2199.20,2201.31,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,6.67,0.00,0.00,0.00,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,6.67,0.00,0.00,0.00,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,6.67,0.00,0.00,0.00,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,6.67,0.00,0.00,0.00,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,6.67,0.00,0.00,0.00,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,6.67,0.00,0.00,0.00,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,6.67,0.00,0.00,0.00,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,6.67,0.00,0.00,0.00,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,6.67,0.00,0.00,0.00,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,353.32,0.19,0.19,0.19,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,353.32,0.14,0.13,0.14,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,353.32,0.33,0.33,0.34,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,353.32,0.08,0.08,0.08,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,353.32,0.11,0.11,0.11,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,353.32,0.07,0.06,0.08,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,353.32,0.08,0.08,0.09,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,353.32,0.10,0.10,0.10,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,353.32,0.10,0.10,0.10,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,3.46,0.01,0.01,0.01,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,3.46,0.02,0.02,0.02,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,3.46,0.04,0.04,0.04,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,3.46,0.01,0.01,0.01,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,3.46,0.02,0.02,0.02,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,3.46,0.01,0.01,0.01,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,3.46,0.01,0.01,0.02,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,3.46,0.01,0.01,0.01,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,kd_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,3.46,0.02,0.02,0.02,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,5.00,0.01,0.01,0.01,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,5.00,0.00,0.00,0.00,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,5.00,0.00,0.00,0.00,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,5.00,0.00,0.00,0.00,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,5.00,0.00,0.00,0.00,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,5.00,0.00,0.00,0.00,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,5.00,0.00,0.00,0.00,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,5.00,0.00,0.00,0.00,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rtree_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,5.00,0.00,0.00,0.00,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,6.82,0.00,0.00,0.01,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,6.82,0.00,0.00,0.00,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,6.82,0.00,0.00,0.00,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,6.82,0.00,0.00,0.00,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,6.82,0.00,0.00,0.00,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,6.82,0.00,0.00,0.00,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,6.82,0.00,0.00,0.00,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,6.82,0.00,0.00,0.00,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,rstar_opt,R,0.0,1.0,1.0,1.0,0.2,0.8,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,6.82,0.00,0.00,0.00,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,6.69,2156.14,2153.99,2159.85,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,6.69,2177.79,2174.13,2182.68,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,6.69,2124.66,2121.09,2129.58,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,6.69,2200.52,2196.16,2206.37,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,6.69,2194.67,2190.70,2200.12,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,6.69,2200.37,2196.03,2205.71,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,6.69,2207.13,2203.48,2212.55,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,6.69,2207.29,2203.48,2212.58,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,brute,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,6.69,2204.60,2198.90,2214.15,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,6.74,0.00,0.00,0.00,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,6.74,0.00,0.00,0.00,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,6.74,0.00,0.00,0.00,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,6.74,0.00,0.00,0.00,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111341.7179496,1779111711.3937724,9600,medium,low,3,N/A,6.74,0.00,0.00,0.00,"[1779111341.7179,1779111711.3938]",1779111341.7179,1779111711.3938,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111543.7202594,1779111919.1924682,9600,medium,mid,3,N/A,6.74,0.00,0.00,0.00,"[1779111543.7203,1779111919.1925]",1779111543.7203,1779111919.1925,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111160.1848187,1779111779.784975,16000,large,low,3,N/A,6.74,0.00,0.00,0.00,"[1779111160.1848,1779111779.7850]",1779111160.1848,1779111779.7850,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111616.0332344,1779112240.6051123,16000,large,mid,3,N/A,6.74,0.00,0.00,0.00,"[1779111616.0332,1779112240.6051]",1779111616.0332,1779112240.6051,1.0000,NO
live_l2_unique_32k.csv,32000,3,bfs,fair,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111112.622143,1779111728.9563231,16000,large,low,3,N/A,6.74,0.00,0.00,0.00,"[1779111113.0000,1779111728.9563]",1779111113.0000,1779111728.9563,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111990.1776173,1779112113.0551577,3200,small,high,3,N/A,349.35,0.19,0.18,0.20,"[1779111990.1776,1779112113.0552]",1779111990.1776,1779112113.0552,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111620.0176175,1779111743.1907456,3200,small,mid,3,N/A,349.35,0.14,0.14,0.15,"[1779111620.0176,1779111743.1907]",1779111620.0176,1779111743.1907,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111099.2467265,1779111222.8579738,3200,small,low,3,N/A,349.35,0.34,0.33,0.34,"[1779111099.2467,1779111222.8580]",1779111099.2467,1779111222.8580,1.0000,NO
live_l2_unique_32k.csv,32000,3,trees,range_opt,R,0.0,1.0,1.0,1.0,0.4,0.6,0,1,0,2,1779111515.000994,1779111892.5361588,9600,medium,mid,3,N/A,349.35,0.08,0.08,0.09,"[1779111515.0010,1779111892.5362]",1779111515.0010,1779111892.5362,1.0000,NO
