timestamp,color
1779111235.9360287,BTCUSDT
1779111235.998518,SOLUSDT
1779111236.0141468,BTCUSDT
1779111236.0922852,SOLUSDT
1779111236.107936,ETHUSDT
1779111236.123539,BTCUSDT
1779111236.2016525,SOLUSDT
1779111236.2172952,ETHUSDT
1779111236.2329257,BTCUSDT
1779111236.311046,SOLUSDT
1779111236.3266816,BTCUSDT
1779111236.4047828,SOLUSDT
1779111236.4204104,ETHUSDT
1779111236.4360561,BTCUSDT
1779111236.514159,SOLUSDT
1779111236.529862,ETHUSDT
1779111236.5454774,BTCUSDT
1779111236.6235363,SOLUSDT
1779111236.6391761,BTCUSDT
1779111236.7173004,ETHUSDT
1779111236.7329333,SOLUSDT
1779111236.7485566,BTCUSDT
1779111236.826663,ETHUSDT
1779111236.8423035,BTCUSDT
1779111236.9204016,ETHUSDT
1779111236.9360538,SOLUSDT
1779111236.951672,BTCUSDT
1779111237.0299103,ETHUSDT
1779111237.0454228,BTCUSDT
1779111237,ETHUSDT
1779111237.1391785,SOLUSDT
1779111237.1547966,BTCUSDT
1779111237.2329197,ETHUSDT
1779111237.264183,BTCUSDT
1779111237.3266761,ETHUSDT
1779111237.342311,SOLUSDT
1779111237.3580022,BTCUSDT
1779111237.4360375,ETHUSDT
1779111237.4516673,SOLUSDT
1779111237.4672942,BTCUSDT
1779111237.5299132,ETHUSDT
1779111237.5454335,SOLUSDT
1779111237.5610607,BTCUSDT
1779111237.6391652,ETHUSDT
1779111237.6704352,SOLUSDT
1779111237.732926,ETHUSDT
1779111237.7641604,BTCUSDT
1779111237.7798111,SOLUSDT
1779111237.842293,ETHUSDT
1779111237.8735378,BTCUSDT
1779111237.889171,SOLUSDT
1779111237.9516544,ETHUSDT
1779111237.9672906,BTCUSDT
1779111237.9829266,SOLUSDT
1779111238.0454073,ETHUSDT
1779111238.0766792,BTCUSDT
1779111238.0922854,SOLUSDT
1779111238.1547947,ETHUSDT
1779111238.1704245,BTCUSDT
1779111238.2016835,SOLUSDT
1779111238.2485516,ETHUSDT
1779111238.2798119,BTCUSDT
1779111238.311034,SOLUSDT
1779111238.3579805,ETHUSDT
1779111238.3735638,BTCUSDT
1779111238.4204338,SOLUSDT
1779111238.4673018,ETHUSDT
1779111238.482924,BTCUSDT
1779111238.5141628,SOLUSDT
1779111238.5610583,ETHUSDT
1779111238.5922985,BTCUSDT
1779111238.6235502,SOLUSDT
1779111238.6704133,ETHUSDT
1779111238.6860366,BTCUSDT
1779111238.7329254,SOLUSDT
1779111238.7641783,ETHUSDT
1779111238.7954206,BTCUSDT
1779111238.8422997,SOLUSDT
1779111238.8735416,ETHUSDT
1779111238.904826,BTCUSDT
1779111238.9516764,SOLUSDT
1779111238.9673066,ETHUSDT
1779111238.9985628,BTCUSDT
1779111239.0610545,SOLUSDT
1779111239.0766761,ETHUSDT
1779111239.0923078,BTCUSDT
1779111239.186048,ETHUSDT
1779111239.201681,BTCUSDT
1779111239.279804,ETHUSDT
1779111239.2954235,SOLUSDT
1779111239.3110356,BTCUSDT
1779111239.3891568,ETHUSDT
1779111239.4048185,BTCUSDT
1779111239.4829276,ETHUSDT
1779111239.4985592,SOLUSDT
1779111240,BTCUSDT
1779111239.5923147,ETHUSDT
1779111239.6079218,SOLUSDT
1779111239.6235404,BTCUSDT
1779111239.6860545,ETHUSDT
1779111239.7016928,SOLUSDT
1779111239.7329323,BTCUSDT
1779111239.7954364,ETHUSDT
1779111239.826683,SOLUSDT
1779111239.842321,BTCUSDT
1779111239.8891885,ETHUSDT
1779111239.936047,BTCUSDT
1779111239.9516928,SOLUSDT
1779111240.012526,ETHUSDT
1779111240.0924144,BTCUSDT
1779111240.107973,SOLUSDT
1779111240.1392167,BTCUSDT
1779111240.1548636,SOLUSDT
1779111240.2016778,ETHUSDT
1779111240.2329817,BTCUSDT
1779111240.2485988,SOLUSDT
1779111240.295437,ETHUSDT
1779111240.3423138,BTCUSDT
1779111240.358102,SOLUSDT
1779111240.4048452,ETHUSDT
1779111240.4516828,BTCUSDT
1779111240.5141735,ETHUSDT
1779111240.5455291,BTCUSDT
1779111240.561065,SOLUSDT
1779111240.607927,ETHUSDT
1779111240.6547983,BTCUSDT
1779111240.7173004,ETHUSDT
1779111240.7485564,BTCUSDT
1779111240.7641842,SOLUSDT
1779111240.8110633,ETHUSDT
1779111240.858014,BTCUSDT
1779111240.8735685,SOLUSDT
1779111240.920438,ETHUSDT
1779111240.9516747,BTCUSDT
1779111240.9673092,SOLUSDT
1779111241.0141835,ETHUSDT
1779111241.0610685,BTCUSDT
1779111241,SOLUSDT
1779111241.1235933,ETHUSDT
1779111241.1706297,BTCUSDT
1779111241.186172,SOLUSDT
1779111241.218297,ETHUSDT
1779111241.2721946,BTCUSDT
1779111241.279844,SOLUSDT
1779111241.3280873,ETHUSDT
1779111241.3584342,BTCUSDT
1779111241.373582,SOLUSDT
1779111241.420425,ETHUSDT
1779111241.4673014,BTCUSDT
1779111241.4829376,SOLUSDT
1779111241.5299397,ETHUSDT
1779111241.5610821,BTCUSDT
1779111241.5767524,SOLUSDT
1779111241.624671,ETHUSDT
1779111241.705967,BTCUSDT
1779111241.721994,SOLUSDT
1779111241.750714,ETHUSDT
1779111241.779822,BTCUSDT
1779111241.7954803,SOLUSDT
1779111241.8267074,ETHUSDT
1779111241.8760235,BTCUSDT
1779111241.8900523,SOLUSDT
1779111241.9403622,ETHUSDT
1779111241.9829445,BTCUSDT
1779111241.998576,SOLUSDT
1779111242.034689,ETHUSDT
1779111242.0766885,BTCUSDT
1779111242.092313,SOLUSDT
1779111242.1392055,ETHUSDT
1779111242.1868672,BTCUSDT
1779111242.2173514,SOLUSDT
1779111242.232932,ETHUSDT
1779111242.2798185,BTCUSDT
1779111242.2954328,SOLUSDT
1779111242.3423257,ETHUSDT
1779111242.3892012,BTCUSDT
1779111242.4048185,SOLUSDT
1779111242.4516659,ETHUSDT
1779111242.4829276,BTCUSDT
1779111242.5141766,SOLUSDT
1779111242.5454402,ETHUSDT
1779111242.5923185,BTCUSDT
1779111242.607969,SOLUSDT
1779111242.6548219,ETHUSDT
1779111242.7016785,BTCUSDT
1779111242.7173111,SOLUSDT
1779111242.7485576,ETHUSDT
1779111242.7954452,BTCUSDT
1779111242.8111756,SOLUSDT
1779111242.8580973,ETHUSDT
1779111242.9048254,BTCUSDT
1779111242.9204376,SOLUSDT
1779111242.9517035,ETHUSDT
1779111242.9985619,BTCUSDT
1779111243.0299418,SOLUSDT
1779111243.0610595,ETHUSDT
1779111243.1079483,BTCUSDT
1779111243.1235616,SOLUSDT
1779111243.1548128,ETHUSDT
1779111243.2016726,BTCUSDT
1779111243.233088,SOLUSDT
1779111243.2641947,ETHUSDT
1779111243.311066,BTCUSDT
1779111243.3423269,SOLUSDT
1779111243.357967,ETHUSDT
1779111243.4204571,BTCUSDT
1779111243.4360871,SOLUSDT
1779111243.4673588,ETHUSDT
1779111243.5298805,BTCUSDT
1779111243.545431,SOLUSDT
1779111243.5610678,ETHUSDT
1779111243.6235602,BTCUSDT
1779111243.6392097,SOLUSDT
1779111243.670461,ETHUSDT
1779111243.7330105,BTCUSDT
1779111243.7641926,SOLUSDT
1779111243.826689,BTCUSDT
1779111243.8583763,SOLUSDT
1779111243.873571,ETHUSDT
1779111243.9360628,BTCUSDT
1779111243.9673185,SOLUSDT
1779111243.9829435,ETHUSDT
1779111244.0298913,BTCUSDT
1779111244,SOLUSDT
1779111244.076697,ETHUSDT
1779111244.1391876,BTCUSDT
1779111244.1704447,SOLUSDT
1779111244.1860623,ETHUSDT
1779111244.232945,BTCUSDT
1779111244.279821,SOLUSDT
1779111244.3423347,BTCUSDT
1779111244.3735788,SOLUSDT
1779111244.389199,ETHUSDT
1779111244.436076,BTCUSDT
1779111244.4829578,SOLUSDT
1779111244.5454679,BTCUSDT
1779111244.576693,SOLUSDT
1779111244.5923302,ETHUSDT
1779111244.6392138,BTCUSDT
1779111244.686086,SOLUSDT
1779111244.7485912,BTCUSDT
1779111244.7798443,SOLUSDT
1779111244.7954652,ETHUSDT
1779111244.842331,BTCUSDT
1779111244.8891993,SOLUSDT
1779111244.9517224,BTCUSDT
1779111244.9985845,SOLUSDT
1779111245.0454512,BTCUSDT
1779111245.0923364,SOLUSDT
1779111245.1079497,ETHUSDT
1779111245.1548195,BTCUSDT
1779111245.2017117,SOLUSDT
1779111245.2641773,BTCUSDT
1779111245.2954435,SOLUSDT
1779111245.3110821,ETHUSDT
1779111245.3580184,BTCUSDT
1779111245.404843,SOLUSDT
1779111245.4673567,BTCUSDT
1779111245.4985926,ETHUSDT
1779111246,SOLUSDT
1779111245.6079724,ETHUSDT
1779111245.6236491,SOLUSDT
1779111245.6704533,BTCUSDT
1779111245.717372,ETHUSDT
1779111245.7798629,BTCUSDT
1779111245.811091,ETHUSDT
1779111245.8267045,SOLUSDT
1779111245.873587,BTCUSDT
1779111245.9204721,ETHUSDT
1779111245.936092,SOLUSDT
1779111245.9829545,BTCUSDT
1779111246.0142145,ETHUSDT
1779111246.0454736,SOLUSDT
1779111246.0923157,BTCUSDT
1779111246.1235769,ETHUSDT
1779111246.1391943,SOLUSDT
1779111246.2017121,BTCUSDT
1779111246.217328,ETHUSDT
1779111246.2486255,SOLUSDT
1779111246.2954562,BTCUSDT
1779111246.3267143,ETHUSDT
1779111246.357973,SOLUSDT
1779111246.4048223,BTCUSDT
1779111246.4204528,ETHUSDT
1779111246.4517207,SOLUSDT
1779111246.4985602,BTCUSDT
1779111246.5298903,ETHUSDT
1779111246.5610783,SOLUSDT
1779111246.6079516,BTCUSDT
1779111246.6235766,ETHUSDT
1779111246.6548347,SOLUSDT
1779111246.7016943,BTCUSDT
1779111246.7329843,ETHUSDT
1779111246.7642322,SOLUSDT
1779111246.811092,BTCUSDT
1779111247,ETHUSDT
1779111246.873575,SOLUSDT
1779111246.9048302,BTCUSDT
1779111246.9360638,ETHUSDT
1779111246.9673152,SOLUSDT
1779111247.014185,BTCUSDT
1779111247.0454407,ETHUSDT
1779111247.076712,SOLUSDT
1779111247.123616,BTCUSDT
1779111247.1392121,ETHUSDT
1779111247.1860678,SOLUSDT
1779111247.2173302,BTCUSDT
1779111247.2485654,ETHUSDT
1779111247.2798126,SOLUSDT
1779111247.3266902,BTCUSDT
1779111247.3579876,ETHUSDT
1779111247.3892024,SOLUSDT
1779111247.436079,BTCUSDT
1779111247.4516969,ETHUSDT
1779111247.4985652,SOLUSDT
1779111247.5299108,BTCUSDT
1779111247.5455692,ETHUSDT
1779111247.5923193,SOLUSDT
1779111247.6391897,BTCUSDT
1779111247.6548274,ETHUSDT
1779111247.701695,SOLUSDT
1779111247.7329416,BTCUSDT
1779111247.7485924,ETHUSDT
1779111248,SOLUSDT
1779111247.8423307,BTCUSDT
1779111247.859113,ETHUSDT
1779111247.9048367,SOLUSDT
1779111247.9360733,BTCUSDT
1779111247.9673407,ETHUSDT
1779111248.0141983,SOLUSDT
1779111248.0454476,BTCUSDT
1779111248.0610802,ETHUSDT
1779111248.1079478,SOLUSDT
1779111248.1392064,BTCUSDT
1779111248.1704547,ETHUSDT
1779111248.2016914,SOLUSDT
1779111248.2485645,BTCUSDT
1779111248.2642019,ETHUSDT
1779111248.3110838,SOLUSDT
1779111248.3423285,BTCUSDT
1779111248.3735952,ETHUSDT
1779111248.4048204,SOLUSDT
1779111248.4516861,BTCUSDT
1779111248.4673207,ETHUSDT
1779111248.5142024,SOLUSDT
1779111248.545446,BTCUSDT
1779111248.576714,ETHUSDT
1779111248.623569,SOLUSDT
1779111248.6548302,BTCUSDT
1779111248.6704416,ETHUSDT
1779111248.7173269,SOLUSDT
1779111248.7485929,BTCUSDT
1779111248.7798162,ETHUSDT
1779111248.8266995,SOLUSDT
1779111248.858106,BTCUSDT
1779111248.873576,ETHUSDT
1779111248.936088,SOLUSDT
1779111248.9517412,BTCUSDT
1779111248.9829714,ETHUSDT
1779111249.045493,SOLUSDT
1779111249.061067,BTCUSDT
1779111249.0923233,ETHUSDT
1779111249.1392016,SOLUSDT
1779111249.154831,BTCUSDT
1779111249.201697,ETHUSDT
1779111249.248574,SOLUSDT
1779111249.2642276,BTCUSDT
1779111249.2954516,ETHUSDT
1779111249.3579679,SOLUSDT
1779111249.3735738,BTCUSDT
1779111249.4048283,ETHUSDT
1779111249.451707,SOLUSDT
1779111249.4673629,BTCUSDT
1779111249.514196,ETHUSDT
1779111249.5610712,SOLUSDT
1779111249.5767052,BTCUSDT
1779111249.6079588,ETHUSDT
1779111250,SOLUSDT
1779111249.6704555,BTCUSDT
1779111249.7173176,ETHUSDT
1779111249.7641943,SOLUSDT
1779111249.779851,BTCUSDT
1779111249.8110793,ETHUSDT
1779111249.873588,SOLUSDT
1779111249.889239,BTCUSDT
1779111249.9204528,ETHUSDT
1779111249.9829445,SOLUSDT
1779111250.0299144,ETHUSDT
1779111250.0923228,SOLUSDT
1779111250.1235871,ETHUSDT
1779111250.201696,BTCUSDT
1779111250.2329752,ETHUSDT
1779111250.2954466,BTCUSDT
1779111250.3111005,SOLUSDT
1779111250.326704,ETHUSDT
1779111250.4048345,BTCUSDT
1779111250.436087,ETHUSDT
1779111250.4985733,BTCUSDT
1779111250.5142481,SOLUSDT
1779111250.5299418,ETHUSDT
1779111250.6079865,SOLUSDT
1779111250.6392322,ETHUSDT
1779111250.7016943,SOLUSDT
1779111250.7173526,BTCUSDT
1779111250.7485826,ETHUSDT
1779111250.8110843,BTCUSDT
1779111250.8423393,ETHUSDT
1779111250.9204664,BTCUSDT
1779111250.9517152,ETHUSDT
1779111251.0142086,BTCUSDT
1779111251.0300012,SOLUSDT
1779111251.061114,ETHUSDT
1779111251.1235788,BTCUSDT
1779111251.1392028,SOLUSDT
1779111251.1548624,ETHUSDT
1779111251.2329578,BTCUSDT
1779111251.248585,SOLUSDT
1779111251.264235,ETHUSDT
1779111251.3267307,BTCUSDT
1779111251.3579648,SOLUSDT
1779111251.4360883,BTCUSDT
1779111251.4517312,SOLUSDT
1779111251.4673476,ETHUSDT
1779111251.529886,BTCUSDT
1779111251.561088,SOLUSDT
1779111251.6392026,BTCUSDT
1779111251.6548347,SOLUSDT
1779111251.6861115,ETHUSDT
1779111251.7329605,BTCUSDT
1779111251.7642076,SOLUSDT
1779111251.8423588,BTCUSDT
1779111251.858133,SOLUSDT
1779111251.8736072,ETHUSDT
1779111251.936075,BTCUSDT
1779111251.9673383,SOLUSDT
1779111251.9829683,ETHUSDT
1779111252.0454674,BTCUSDT
1779111252.0610888,SOLUSDT
1779111252.076726,ETHUSDT
1779111252.1392133,BTCUSDT
1779111252.1704626,SOLUSDT
1779111252.186107,ETHUSDT
1779111252.2485783,BTCUSDT
1779111252.2798316,SOLUSDT
1779111252.3579686,BTCUSDT
1779111252.3735895,SOLUSDT
1779111252.3892353,ETHUSDT
1779111252.4517176,BTCUSDT
1779111252.4829683,SOLUSDT
1779111252.498595,ETHUSDT
1779111252.561078,BTCUSDT
1779111252.5767143,SOLUSDT
1779111252.5923398,ETHUSDT
1779111252.6548398,BTCUSDT
1779111252.6860926,SOLUSDT
1779111252.701739,ETHUSDT
1779111252.7642212,BTCUSDT
1779111252.7954655,SOLUSDT
1779111252.8583534,BTCUSDT
1779111252.8892162,ETHUSDT
1779111252.904843,SOLUSDT
1779111252.9673355,BTCUSDT
1779111252.9986234,ETHUSDT
1779111253.0767043,BTCUSDT
1779111253.0923417,ETHUSDT
1779111253.1079824,SOLUSDT
1779111253.1704626,BTCUSDT
1779111253.2017164,ETHUSDT
1779111253.2173321,SOLUSDT
1779111253.2798383,BTCUSDT
1779111253.2954774,ETHUSDT
1779111253.3111072,SOLUSDT
1779111253.3735976,BTCUSDT
1779111253.4048467,ETHUSDT
1779111253.4204774,SOLUSDT
1779111253.482959,BTCUSDT
1779111253.4986076,ETHUSDT
1779111253.5142255,SOLUSDT
1779111253.5767128,BTCUSDT
1779111253.6079655,ETHUSDT
1779111253.6236134,SOLUSDT
1779111253.6860862,BTCUSDT
1779111253.7017102,ETHUSDT
1779111253.7173615,SOLUSDT
1779111253.7798412,BTCUSDT
1779111253.8110986,ETHUSDT
1779111253.8267481,SOLUSDT
1779111253.8892233,BTCUSDT
1779111253.9048758,ETHUSDT
1779111253.9360952,SOLUSDT
1779111253.998606,BTCUSDT
1779111254.0142188,ETHUSDT
1779111254.029963,SOLUSDT
1779111254.092342,BTCUSDT
1779111254.123597,ETHUSDT
1779111254.139227,SOLUSDT
1779111254.2017334,BTCUSDT
1779111254.2173448,ETHUSDT
1779111254.248591,SOLUSDT
1779111254.2954717,BTCUSDT
1779111254.3267055,ETHUSDT
1779111254.3579826,SOLUSDT
1779111254.4048452,BTCUSDT
1779111254.420463,ETHUSDT
1779111254.4517298,SOLUSDT
1779111254.498602,BTCUSDT
1779111254.5299168,ETHUSDT
1779111254.561104,SOLUSDT
1779111254.6079693,BTCUSDT
1779111254.6392398,ETHUSDT
1779111254.6548457,SOLUSDT
1779111254.7173512,BTCUSDT
1779111254.7329705,ETHUSDT
1779111254.7642357,SOLUSDT
1779111254.8110883,BTCUSDT
1779111254.8267395,ETHUSDT
1779111254.8580642,SOLUSDT
1779111254.904841,BTCUSDT
1779111254.9361267,ETHUSDT
1779111254.9673486,SOLUSDT
1779111255.014251,BTCUSDT
1779111255.0454998,ETHUSDT
1779111255.0610971,SOLUSDT
1779111255.1236005,BTCUSDT
1779111255.1392367,ETHUSDT
1779111255.1704876,SOLUSDT
1779111255.2173584,BTCUSDT
1779111255.2486033,ETHUSDT
1779111255.2798445,SOLUSDT
1779111255.3267152,BTCUSDT
1779111255.3423634,ETHUSDT
1779111255.3892314,SOLUSDT
1779111255.4204686,BTCUSDT
1779111255.4517279,ETHUSDT
1779111255.4829643,SOLUSDT
1779111255.5300467,BTCUSDT
1779111255.5454714,ETHUSDT
1779111255.5923505,SOLUSDT
1779111255.6392293,BTCUSDT
1779111255.6548522,ETHUSDT
1779111255.701719,SOLUSDT
1779111255.7329829,BTCUSDT
1779111255.7485957,ETHUSDT
1779111255.8110921,SOLUSDT
1779111255.8267589,BTCUSDT
1779111255.8648732,ETHUSDT
1779111255.9205294,SOLUSDT
1779111255.9361458,BTCUSDT
1779111255.9517424,ETHUSDT
1779111256.0299246,SOLUSDT
1779111256.0611115,ETHUSDT
1779111256.1236086,SOLUSDT
1779111256.1392543,BTCUSDT
1779111256.170475,ETHUSDT
1779111256.2329693,SOLUSDT
1779111256.2642415,ETHUSDT
1779111256.3267167,SOLUSDT
1779111256.3423529,BTCUSDT
1779111256.3735971,ETHUSDT
1779111256.4360964,BTCUSDT
1779111256.4517524,SOLUSDT
1779111256.4673781,ETHUSDT
1779111256.5455027,BTCUSDT
1779111256.576747,ETHUSDT
1779111256.6392267,BTCUSDT
1779111256.6548643,SOLUSDT
1779111256.6705036,ETHUSDT
1779111256.7486181,BTCUSDT
1779111256.7642848,SOLUSDT
1779111256.7798688,ETHUSDT
1779111256.8587456,BTCUSDT
1779111256.873624,ETHUSDT
1779111256.9517324,BTCUSDT
1779111256.9673781,SOLUSDT
1779111256.9829974,ETHUSDT
1779111257.061125,BTCUSDT
1779111257.0767574,ETHUSDT
1779111257.1548653,BTCUSDT
1779111257.1705005,SOLUSDT
1779111257.186144,ETHUSDT
1779111257.2642534,BTCUSDT
1779111257.2798948,SOLUSDT
1779111257.3736324,BTCUSDT
1779111257.3892329,SOLUSDT
1779111257,BTCUSDT
1779111257.483005,ETHUSDT
1779111257.4986172,SOLUSDT
1779111257.5767326,BTCUSDT
1779111257.5923765,ETHUSDT
1779111257.6080086,SOLUSDT
1779111257.6861007,BTCUSDT
1779111257.7018204,ETHUSDT
1779111257.779858,BTCUSDT
1779111257.7955139,ETHUSDT
1779111257.8111281,SOLUSDT
1779111257.889268,BTCUSDT
1779111257.904881,ETHUSDT
1779111257.9829803,BTCUSDT
1779111257.9986126,ETHUSDT
1779111258.0142624,SOLUSDT
1779111258.0923538,BTCUSDT
1779111258.1080074,ETHUSDT
1779111258,SOLUSDT
1779111258.2017424,BTCUSDT
1779111258.2173834,SOLUSDT
1779111258.2955124,BTCUSDT
1779111258.3111353,ETHUSDT
1779111258.326743,SOLUSDT
1779111258.4048574,BTCUSDT
1779111258.436121,SOLUSDT
1779111258.5142443,BTCUSDT
1779111258.5299206,SOLUSDT
1779111258.6079948,BTCUSDT
1779111258.639242,SOLUSDT
1779111259,BTCUSDT
1779111258.7173812,ETHUSDT
1779111258.748607,SOLUSDT
1779111258.8111029,BTCUSDT
1779111258.8267665,ETHUSDT
1779111258.8583066,SOLUSDT
1779111258.920505,BTCUSDT
1779111258.9361086,ETHUSDT
1779111258.967384,SOLUSDT
1779111259.014227,BTCUSDT
1779111259.0298722,ETHUSDT
1779111259.061125,SOLUSDT
1779111259.1236594,BTCUSDT
1779111259.1392524,ETHUSDT
1779111259.1704822,SOLUSDT
1779111259.2173738,BTCUSDT
1779111259.233006,ETHUSDT
1779111259.2798717,SOLUSDT
1779111259.3423748,ETHUSDT
1779111259.3892322,SOLUSDT
1779111259.420487,BTCUSDT
1779111259.4517357,ETHUSDT
1779111259.4830058,SOLUSDT
1779111259.5299726,BTCUSDT
1779111259.5454948,ETHUSDT
1779111259.5923574,SOLUSDT
1779111259.6236145,BTCUSDT
1779111259.654877,ETHUSDT
1779111259.7017326,SOLUSDT
1779111259.7330124,BTCUSDT
1779111259.7486346,ETHUSDT
1779111259.8111148,SOLUSDT
1779111259.842362,BTCUSDT
1779111259.8582315,ETHUSDT
1779111259.9204946,SOLUSDT
1779111259.9517796,BTCUSDT
1779111259.9673944,ETHUSDT
1779111260.029941,SOLUSDT
1779111260.061149,ETHUSDT
1779111260.139241,SOLUSDT
1779111260.1548889,ETHUSDT
1779111260.186111,BTCUSDT
1779111260.2486243,SOLUSDT
1779111260.2642703,ETHUSDT
1779111260.2954967,BTCUSDT
1779111260.3579934,ETHUSDT
1779111260.373646,SOLUSDT
1779111260.3892765,BTCUSDT
1779111260,ETHUSDT
1779111260.4830167,SOLUSDT
1779111260.4986427,BTCUSDT
1779111260.5767455,ETHUSDT
1779111260.5923936,SOLUSDT
1779111261,BTCUSDT
1779111260.6861284,ETHUSDT
1779111260.7017407,SOLUSDT
1779111260.7798715,ETHUSDT
1779111260.811128,SOLUSDT
1779111260.8267636,BTCUSDT
1779111260.8892403,ETHUSDT
1779111260.9048905,BTCUSDT
1779111260.9205031,SOLUSDT
1779111260.9829931,ETHUSDT
1779111261.0142484,BTCUSDT
1779111261.0299568,SOLUSDT
1779111261.0924034,ETHUSDT
1779111261.1236172,BTCUSDT
1779111261.1861084,ETHUSDT
1779111261.2173793,BTCUSDT
1779111261.2330165,SOLUSDT
1779111261.2954886,ETHUSDT
1779111261.3267777,BTCUSDT
1779111261.3423684,SOLUSDT
1779111261.4048991,ETHUSDT
1779111261.4204953,BTCUSDT
1779111261.451751,SOLUSDT
1779111261.4986506,ETHUSDT
1779111261.5299215,BTCUSDT
1779111261.5611482,SOLUSDT
1779111262,ETHUSDT
1779111261.6236515,BTCUSDT
1779111261.6548731,SOLUSDT
1779111261.7017462,ETHUSDT
1779111261.7330294,BTCUSDT
1779111261.764274,SOLUSDT
1779111261.8111477,ETHUSDT
1779111261.8267393,BTCUSDT
1779111261.8736153,SOLUSDT
1779111261.904892,ETHUSDT
1779111261.9361238,BTCUSDT
1779111261.9673948,SOLUSDT
1779111262.0142412,ETHUSDT
1779111262.029912,BTCUSDT
1779111262.076754,SOLUSDT
1779111262.1236238,ETHUSDT
1779111262.1392481,BTCUSDT
1779111262.1861198,SOLUSDT
1779111262.217365,ETHUSDT
1779111262.2330172,BTCUSDT
1779111262.2798824,SOLUSDT
1779111262.326741,ETHUSDT
1779111262.3423817,BTCUSDT
1779111262.3892398,SOLUSDT
1779111262.4205215,ETHUSDT
1779111262.4361503,BTCUSDT
1779111262.4986136,SOLUSDT
1779111262.5299082,ETHUSDT
1779111262.5455139,BTCUSDT
1779111262.608013,SOLUSDT
1779111262.6236472,ETHUSDT
1779111262.6392746,BTCUSDT
1779111262.7173982,SOLUSDT
1779111262.7329984,ETHUSDT
1779111262.7486382,BTCUSDT
1779111262.8267448,SOLUSDT
1779111262.8582225,BTCUSDT
1779111262.9205103,SOLUSDT
1779111263,ETHUSDT
1779111262.9517505,BTCUSDT
1779111263.0299275,SOLUSDT
1779111263.0455692,ETHUSDT
1779111263.0611389,BTCUSDT
1779111263.1392674,SOLUSDT
1779111263.1549091,BTCUSDT
1779111263.2330132,SOLUSDT
1779111263.2486389,ETHUSDT
1779111263.2642803,BTCUSDT
1779111263.3423882,SOLUSDT
1779111263.4361384,SOLUSDT
1779111263.451761,ETHUSDT
1779111263.467399,BTCUSDT
1779111263.5455196,SOLUSDT
1779111263.561131,BTCUSDT
1779111263.6392586,SOLUSDT
1779111263.654891,ETHUSDT
1779111263.6705153,BTCUSDT
1779111263.7487197,SOLUSDT
1779111263.7642636,BTCUSDT
1779111263.8584108,SOLUSDT
1779111263.8736415,BTCUSDT
1779111264,SOLUSDT
1779111263.9673896,ETHUSDT
1779111264.061145,SOLUSDT
1779111264.0923748,ETHUSDT
1779111264.1705177,SOLUSDT
1779111264.2019124,ETHUSDT
1779111264.2642727,SOLUSDT
1779111264.2798884,BTCUSDT
1779111264.2955127,ETHUSDT
1779111264.373655,SOLUSDT
1779111264.4048982,ETHUSDT
1779111264.467394,SOLUSDT
1779111264.4830143,BTCUSDT
1779111264.4986508,ETHUSDT
1779111264.5923789,SOLUSDT
1779111264.608021,ETHUSDT
1779111264.686149,BTCUSDT
1779111264.7018282,SOLUSDT
1779111264.7173946,ETHUSDT
1779111264.7955184,BTCUSDT
1779111264.8111498,SOLUSDT
1779111264.8892696,BTCUSDT
1779111264.904892,ETHUSDT
1779111265,SOLUSDT
1779111264.9986482,BTCUSDT
1779111265.0142624,ETHUSDT
1779111265.0299437,SOLUSDT
1779111265.1080053,BTCUSDT
1779111265.1236286,ETHUSDT
1779111265.2018497,BTCUSDT
1779111265.2174108,ETHUSDT
1779111265.2330227,SOLUSDT
1779111265.3111303,BTCUSDT
1779111265.3267684,ETHUSDT
1779111265.404894,BTCUSDT
1779111265.420521,ETHUSDT
1779111265.4361482,SOLUSDT
1779111265.514254,BTCUSDT
1779111265.5299797,ETHUSDT
1779111265.5455325,SOLUSDT
1779111265.6080334,BTCUSDT
1779111265.6392837,ETHUSDT
1779111265.7173963,BTCUSDT
1779111265.733023,ETHUSDT
1779111265.748642,SOLUSDT
1779111265.811157,BTCUSDT
1779111265.8423991,ETHUSDT
1779111265.8581848,SOLUSDT
1779111265.9205265,BTCUSDT
1779111265.9518483,ETHUSDT
1779111265.9673963,SOLUSDT
1779111266.014275,BTCUSDT
1779111266.061167,ETHUSDT
1779111266.0768373,SOLUSDT
1779111266.1236439,BTCUSDT
1779111266.1549027,ETHUSDT
1779111266.1861484,SOLUSDT
1779111266.2330296,BTCUSDT
1779111266.264269,ETHUSDT
1779111266.2955313,SOLUSDT
1779111266.3424053,BTCUSDT
1779111266.3580174,ETHUSDT
1779111266.3892806,SOLUSDT
1779111266.4517586,BTCUSDT
1779111266.467398,ETHUSDT
1779111266.4986699,SOLUSDT
1779111266.545531,BTCUSDT
1779111266.5611527,ETHUSDT
1779111266.6080365,SOLUSDT
1779111266.654903,BTCUSDT
1779111266.6705282,ETHUSDT
1779111266.701895,SOLUSDT
1779111266.7486413,BTCUSDT
1779111266.7798789,ETHUSDT
1779111266.811151,SOLUSDT
1779111266.8586123,BTCUSDT
1779111266.8736424,ETHUSDT
1779111266.9205258,SOLUSDT
1779111266.9517584,BTCUSDT
1779111266.9830122,ETHUSDT
1779111267.0299284,SOLUSDT
1779111267.0611339,BTCUSDT
1779111267.0767598,ETHUSDT
